text,pos,neg
everything for sorted out thanks for the help excited to get home tonight,1.0,0.0
my mistake multibillion dollar company,0.0,1.0
why would it take that long my credit card company says the card hasnt been charged yet should it take 5 days for this,0.0,1.0
for our delays  im out of more money because of you,0.0,1.0
i have got a flight for,0.0,1.0
dont send me a tweet to cover your social media complaints how about sending me a message with a way to resolve custserv,0.0,1.0
what a joke you can mail,0.0,1.0
no it does you could not be more wrong httptco66nxzhbbmt,0.0,1.0
keep up the good work  got me to my destination safe and on time today,1.0,0.0
why doesnt anyone make a better effort to retain customers it should be an easy fix,0.0,1.0
btr trained gate agts im a frequent flyer amp have nvr had issue wmy bag 2day i was forced 2 gate check while priority boarding,0.0,1.0
misplaced my bag 36 hr ago and cant tell me where it is ive lost 1000 of stuff  americanairlines unamericanairlines,0.0,1.0
cancelled flightled two flights from miami to nashville yesterday and could not get me on a flight for 34 days southwestairwasthere,0.0,1.0
lost 3 pieces of our bags,0.0,1.0
improve envoys performance  5th trip through ord in 2015 ive been delayed for hours because of envoy  i could drive faster,0.0,1.0
two cancelled flightled lga flights both by  took off looks like i have a new carrier,0.0,1.0
lady at b1 abq for 5347 on 223 was of a great service to all among several cancelled flightlations,1.0,0.0
any ways to get through the 50 minute wait to book a flight,0.0,1.0
can you provide guidance on how i should work with them to resolve the issue,0.0,0.0
reallythey closed the gate at 1030 instead of40i got there at 1039 if u wudda put in my ktn like i asked,0.0,1.0
trying to change flight via dfw tomorrow,0.0,1.0
thanks for following up it finally worked fingers crossed the new flight works,1.0,0.0
stuck on the tarmac in clt because the our gate is not open hope i dont miss my connection logistics americanview,0.0,1.0
i waited on hold for two hours,0.0,1.0
was not on board you today just watched report unfold on twitter but still am very proud,1.0,0.0
now a delay to the rebooked flight,0.0,1.0
after several miss communications i was able to get to ord but i am not home yet and not sure i will get there due to her error,0.0,1.0
um no just hanging out whats new w you,0.0,0.0
emailed aadvantage for status match  still waiting  cant wait to move from  but help me out here,0.0,1.0
ill try to have a great week once i receive it,0.0,1.0
not having pillows or blankets or a flight home for 40 people does bad things to my hair,0.0,1.0
what are we going to do about the nightmare you guys out me through yesterday zero response from the tweet you last sent me,0.0,1.0
i tried site amp doesnt allow me same reason why i wasnt allowed to board this morning will try diff airline for work trips,0.0,1.0
i bought a plane ticket 2 months ago and still havent received my flight info and ticket in my email when it will come,0.0,1.0
your dca baggage claim employees should realize a please,0.0,1.0
22 you took cost for both flights out of my bank account now i cant get a refund for 2 weeks i have been a loyal customer,0.0,1.0
i took the day off from work and drove 9 hours round trip to rescue my daughter and 3 other students from laguardia thanks,0.0,1.0
youre airline is ridiculous,0.0,1.0
the group of minor children were broken up into groups some still in miami delta has much better customer service,0.0,1.0
is there a way i can get a record of all the flights ive taken with you,0.0,0.0
thank you for the response,1.0,0.0
thats the one my original arrival time was 1014am,0.0,1.0
my flight 1389 from las vegas to dfw was cancelled flightled ive been on hold forever and i still have not spoken to anyone pls help,0.0,1.0
every time i try to call,0.0,1.0
rebooked into a different airport throwing a wrench into plans,0.0,1.0
crew did the best they could but it was out of their control you only get one chance of a honeymoon amp you failed miserably,0.0,1.0
thx,0.0,1.0
overbooked business class from mia to uvf  after being in the correct seat we were moved back to economy on our special day,0.0,1.0
no kidding gonna take some beating on the apron and there are some good lookin planes out there,1.0,0.0
thats unacceptable,0.0,1.0
so what if i didnt have the funds to purchase another ticket your error would cause my family to miss the funeral,0.0,1.0
i have to miss a whole days worth of work tomorrow but im suree you guys dont care,0.0,1.0
this is a big company should be happy to do something for a customer when now its costing more for delays oh and did i mention,0.0,1.0
i have a ticket that has been pending for 4 days is it normal to take that long i want to make sure there isnt a problem,0.0,1.0
and just bad cs i will be back on   at least when you stuck they look out for you and apologize for any trouble,0.0,1.0
for my delay and you know what i get a we dont credit anybody back a supervisor who cut me off when speaking,0.0,1.0
a free check bag a food comp a flying credit something to help out now that im an additional 200 dollars in the hole,0.0,1.0
yes i did but no response,0.0,1.0
my bags were checked through to cancelled flightled flight 362 when will they arrive in mke not much help from grnd staff havoc in dfw,0.0,1.0
id just like to know where my bag is,0.0,1.0
i will never fly with you guys again i am stuck in memphis another day called to be credit something anything,0.0,1.0
dont be jealous  i live in sydney and my tshirt and jeans dont suit the office for work i need suits and a warm jacket,0.0,0.0
i booked tickets using miles and need to change the dates  have been trying to get to an advantage rep 4 two days,0.0,1.0
is the company from hell with no consideration for customers that give it hundreds of millions of dollars per year smh,0.0,1.0
no snow in st louis cold but no snow hub flights welcome,0.0,0.0
took a flight yesterday fron tpadfwaus bag went to iah today bag went to iahdfw and then back to iah still no bag,0.0,1.0
it is absolutely unacceptable  i have been calling all day and am hung up on every time i just need a 5 minute bit of help,0.0,1.0
envoy airlines is a disgrace to the aa family  nothing but delays and cancelled flightlations,0.0,1.0
its not about weather,0.0,1.0
weve sent you more info via dm  i truly hope you resolve this very quickly media filmcrew cnn nbc,0.0,0.0
ive never had anything bad to say until now no love for faithful customers,0.0,1.0
also agent not aware clearly of httptcofwkj49b1le,0.0,1.0
additional fare cost 19 tix change price 195 uk pounds 304 19 not the issue the 195 uk pounds is  badcustomerservice,0.0,1.0
i fly american because of family but severe weather excuse so i cant call to make change,0.0,1.0
amen,0.0,0.0
no meelan did not afford a supervisor to be included in the conversation,0.0,1.0
i had it until last night,0.0,1.0
thanks to aa for the upgrade today and getting me on a new flight after my first one was cancelled flightled,1.0,0.0
has the worst flight change policy no mercy,0.0,1.0
whats done is done not much you can do at this point trip is already over,0.0,1.0
basically u right now httptcoin24bpb7dw,0.0,0.0
epicfail on connections in chicago today,0.0,0.0
well im flying  instead  for free their credits actually work,0.0,0.0
just messaged you please have someone contact us immediately,0.0,1.0
why cant  have the capability to spread salt on a runway,0.0,1.0
3349,0.0,1.0
boom httptcopzgc6jch7n,0.0,0.0
already spoke to that line,0.0,1.0
first ride on new 737800 with new interior and in seat video nice improvement newplanesmell httptcodjjjn9slht,1.0,0.0
no worries at all yall have a good one,1.0,0.0
but seriously if my cats dead im going to be pissedvery thankful because it is evil and wants my soul,0.0,1.0
not only on both legs did i have damaged seat,0.0,1.0
ive tried to be understanding and let you handle the situation but i guess i was wrong about that,0.0,1.0
over an hour on the phone the best you can tell me is it was sent maybe my bank misplaced it,0.0,1.0
my chariot tonight from this angle it looks like a 787,0.0,0.0
day has come where i was suppose to get my money back from you but my bank hasnt received anything but after,0.0,1.0
no i will be calling corporate,0.0,1.0
cannot understand how you are part of oneworld all other member treat their customers fairly tcf oldplanes damageluggage,0.0,1.0
probs the worst customer service ever replied to complaint i submitted 6 weeks ago bout damaged bag not even replacing it,0.0,1.0
i cancelled flightled my ticket and is taking two months  to refund and still waiting,0.0,1.0
new marketing song httpstcof2lfulcbq7 let us know what you think httptconbzkhizf3v,0.0,0.0
thanks i hope we get movies tvs were broke on the flight over,0.0,1.0
thanks for being entirely unhelpful and wasting hours of my time today,0.0,1.0
well  we wont be flying you rebooked on jetblue with credits that actually work it was free,0.0,1.0
check on what our broken tablet see attached picture media filmcrew nbc cnn httptcouq2oopjpwg,0.0,1.0
originating at sfo and going to lax,0.0,0.0
been calling all morning still cant get through i need to chge a flight that is this week,0.0,1.0
you guys are the talk of the americans down here in ecuador read this httpstco5on3klzvmt,0.0,0.0
should prob give me a refund since they made me miss my flight waiting to talk to someone for 3 hours httptco4sfpcbyy9m,0.0,1.0
ive triedits  anyway,0.0,0.0
oh i did all i received back was an email saying  delays happen uh huh,0.0,1.0
how do i place it on hold and complete payment i dont see any way to do that from my reservations page,0.0,1.0
bad weather happens but not being able to get through to a reservations rep for over 6 hours is just crazy frustrated,0.0,1.0
flight get me out of chicago,0.0,0.0
why are customer svc reps unable to handle calls is there a 24hrs cancelled flightlation policy booked yesterday need to cancelled flight,0.0,1.0
bad weather is understandable but your own pilot said that over 160 people called out and that zero bags are on the plane,0.0,1.0
why is does it seem to be impossible to contact anyone at your airline to get an item left on board a plane 5 min after deplane,0.0,1.0
you flew me into chi instead and i got a ride to mke u said my bags would go to mke today is it on the cancelled flightled flight tho,0.0,1.0
stuck at gate miami to jfk flight 1510 are we going to get out of here tonight very frustrating,0.0,1.0
i understand theyre busy amp doing their best my frustration is an automated call changing my flight wo allowing me to talk,0.0,1.0
help u said ud chnge our retrn flght since we missed our connection sat amp now ur not pickng up the phoneonly hve 18 hrs left,0.0,1.0
has been almost a month and still no response to my online complaintquestions out 300 because of it,0.0,1.0
bad weather happens but lack of preparation is inexcusable depending on good weather is not a good business model,0.0,1.0
how is us4623 going to be on time when they are still deplaning at 408 this is bs,0.0,1.0
so,0.0,0.0
flight for tomorrow was cancelled flightled new one booked seats taken care of just a tweet to commend you all on the service thanks,1.0,0.0
instead they yelled at him and told him to call a number that will not pick up due to call volume,0.0,1.0
he is at the boston airport there is a problem the agents will not honor the voucher because one number is rubbed out,0.0,1.0
see photo of b787 scale model amp our pn 320008a wheel deflator specified in chapter 32 of b787 amm httptcokfd4wqrklw,0.0,0.0
i guess it is more bs airportcardio given you cannot have an on time flight,0.0,1.0
see photo of 787 model amp our pn 320008a wheel deflator specified in chapter 32 of b787 amm httptcooilncfweyg,0.0,0.0
you should really explain customer service to your gate agent for 1152 at c4 couldnt be bothered,0.0,1.0
my wife was on a flt from bro to tul via dfw that was cancelled flighted bought an swa flight to get her home partial refund,0.0,1.0
ive been trying to get through to reservations since yesterday to make a change to a reservation hold,0.0,1.0
thanks  i miss my dog and this delay is costing me a lot of money,0.0,1.0
i still cant get through to change my flight this is really important plz help,0.0,1.0
3127 just landed in lit,0.0,0.0
i ended up emailing my complaint to customerrelations,0.0,1.0
for tomorrow some sites show flight 1642 from ewr cancelled flightled,0.0,1.0
are pets allowed in first class,0.0,0.0
can lie to you about where your lost bag is,0.0,1.0
cant help now as all seats have been taken  there has to be a way to handle high volume of call days,0.0,1.0
the worst first class boarding service i ever had,0.0,1.0
most disgusting chicken entree ive ever seen  your standards have seriously nosedived newamerican httptco56essfoowt,0.0,1.0
im tryin to book a flight but cant get ahold of anyone,0.0,1.0
am i upgraded on my next flight,0.0,0.0
finally at final destination but not wo extra significant travel expenses amp missed work how can you resolve this experience,0.0,1.0
when changing dest city on an award for a reservation party of 4,0.0,0.0
delaney and shawn at dfw showed exceptional customer service today will happily choose aa whenever possible now thank you,1.0,0.0
another customer non service from you if we waited for you to solve the problem we would miss the funeral you suck,0.0,1.0
already shared with them nothing done,0.0,1.0
is better than aa,0.0,1.0
i really cant there though to an agent,0.0,1.0
while listening to a delay message on my phone,0.0,1.0
hi get error msg when trying to check in on line states wrong pass tickets rcvd from aa due to training in dfw u know y,0.0,1.0
theres an employee at gate 45 of jfk telling people their bag doesnt fit and needs to be checked when it clearly fits aa291,0.0,1.0
thanks i finally got through this afternoon,1.0,0.0
after waiting for a delayed plane,0.0,1.0
where is my bag,0.0,1.0
it was 639,0.0,0.0
not true stop making excuses you either overbook or have crappy planes,0.0,1.0
americanairlines on approach to mex httptcose57dmjhiw,0.0,0.0
no booked seat in dallas,0.0,1.0
i paid using paypal online and after i was charged there was a system error which is what i ended up calling about,0.0,1.0
aateam thanks for working in very rigorous weather conditions for all,1.0,0.0
thats why im asking for exception staffer moving last minute,0.0,1.0
your advantage agents are horrible ive been waiting for 5 hours for a call back only to be hung up on by a rude agent,0.0,1.0
yes theres issues on the site as well unfortunately,0.0,1.0
about when can i see a new american airlines credit card to replace my usairways dividend mastercard,0.0,0.0
my wife is stuck in brownsville any chance she can get any flight out she needs to be at work tomorrow morning,0.0,1.0
will it be this year,0.0,1.0
the best is your 800 message saying to use website and your website is saying you need to call  if you dont answer,0.0,1.0
trying to get my flight changed through dallas calling your number just says thanks for calling and hangs up guess im stuck,0.0,1.0
aa1675 now that the airplane has been sitting here for over 24 hrs,0.0,1.0
miamiphl flight cancelled flightled just as i got to the gate no one from aa around,0.0,1.0
can care less if youre without your bags for a day or a week ive been 3 stories in the last 3 hoursi want my bag,0.0,1.0
hah,0.0,1.0
aa1675 flight out of jamaica was cancelled flightled yesterday due to weather,0.0,1.0
boarding in 2mins yay,0.0,0.0
your a liar,0.0,1.0
12 calls in the span of two daysnone of which available to speak to someone  you are un fin believable  worst ever,0.0,1.0
im sure he understands the rules but you guys just have zero customer service staff your damn counters,0.0,1.0
whats with your baggage handlers calling out at dfw today no luggage onboard the planes,0.0,1.0
after 50 minutes on hold,0.0,1.0
your seat assignment process when flight booking problems is misleading im not paying extra to select a seat,0.0,1.0
why cant you hire a staff that is helpful,0.0,1.0
from the rude ticket counter employees to forcing my wife on standby and then pushing her down the list it was a very bad day,0.0,1.0
agents in dfw were very kind did their best to help,0.0,1.0
will not let me reuse my ticket  thus i have booked my vacation with delta  never flying on american again,0.0,1.0
now 2 hrs guess i should just hang up amp give up on using my award miles before prices jump hm thanks httptcole4h2gtzxz,0.0,1.0
need to hold or get a call back just get hung up on by your phone system for 6 hours now,0.0,1.0
she was rude,0.0,1.0
work on the comm skills w hate agents at phx said i was confirmed on flight out of dfw amp got here and that was only standby,0.0,1.0
thank you for the assistance,1.0,0.0
hello,0.0,1.0
need2know if ill be able to reach ind todayrather stay in maf that fly to dfw amp find out i cant travel httptcogvgkhbx1rb,0.0,1.0
im trying my hardest to not get frustrated,0.0,1.0
hi there flight from dallas just cancelled flightled going to la can u pls help rebook me,0.0,1.0
2nd time in 4 days that my flight has been delayed and my gate agent hasnt said anything thanks for the memories neveragain,0.0,1.0
thanks for doing that but now its telling me to go to the airport and check in with an agentwhats up httptcopfsenjk5pw,0.0,0.0
whats the best number to use,0.0,0.0
have been in call cue for 11 hours no call yet wife in cue for 9 hours  got a call but was hung up on,0.0,1.0
been on the phone for 47 minutessaid it would be 10  any advice,0.0,1.0
chicago seen from seat 6a,1.0,0.0
thanks delivery status,1.0,0.0
i dont believe its acceptable to have a ticket  changed after check in time amp not be notified apparently thats standard,0.0,1.0
i need to complain to aa,0.0,1.0
our flight aa 1338 is delayed out of providenciales and will be missing our connection aa 1651 in miami to sea who do we call,0.0,1.0
here is the ticket they gave me after lying,0.0,1.0
we did check before going to de airport and everything was fine fail,0.0,1.0
attached original ticket flight number was 1672 isnt the experience i thought i would have terrible httptco5sdlyn9mss,0.0,1.0
i had booked online but unable to cancelled flight online but finally got thru,0.0,0.0
hey becky piela at the orange county airport has been really kind and helpful with rescheduling our flight,1.0,0.0
on feb 15th your rep gave me the record locator and told me id be receiving an email with the itinerary and confirmation,0.0,1.0
this entire process took sooooo long that no decent seats are left  customerservice,0.0,1.0
our flight attendant announced that we have transportation waiting for us for that flight so i think well make it,0.0,0.0
been on hold to reserve award travel for over 15 hrs now anyone home or is it a crazy weather issue httptcocehroeurc5,0.0,1.0
we dont mind the fee we were told we cant change name on ticket at all,0.0,1.0
thank you i will be there to pick her up on time,1.0,0.0
the original receipt lists my flight cost as 89ish,0.0,1.0
so whats the hold up on flight 4302,0.0,0.0
least you could do would be to refund me the oneway ticket i had to buy since you werent able to accommodate thank you,0.0,1.0
after being patient about my delayed bags for 5 weeks,0.0,1.0
i had to purchase a ticket that i never would have had to buy had the flight not been cancelled flightled terrible customer service,0.0,1.0
flt 703,0.0,1.0
was told you could only refund me the cost of my original return flight note flight you had booked for me was more expensive,0.0,1.0
not okay since you couldnt put me on an earlier flight,0.0,1.0
heard back at 730 am today,0.0,1.0
been  airport 8hrs been told nothing by anyone until now your rep has said we are waiting for the mechanics to finish lunch,0.0,1.0
considering it was past midnight,0.0,0.0
can i redeem aadavantage miles on lan flights,0.0,0.0
was put on hold for 55 hrs then got a call back at 1120 pm,0.0,1.0
you lost a customer today flight today was cancelled flightled and i had to find out by calling customer service yesterday,0.0,1.0
just called regarding my bag,0.0,1.0
to realize your customer service leaves much to be desired and the folks handling the calls could care lessand it shows,0.0,1.0
unacceptable its clear losing just one customer doesnt matter to american but how many more bankruptcies will it take,0.0,1.0
will do on another airline thats more accommodating of its customers unable to simply change passengers with notice is simply,0.0,1.0
is there a probability that flight 1330 from dfw to dtw will be delayed or cancelled flighted,0.0,0.0
uhmmm we need  down in dallas,0.0,0.0
is there a way to reserve my dogs flight without speaking with a representative just was booted from your helpline,0.0,1.0
ive been calling you for 3 straight days and no one picks up sure there are storms but there are also customers holler,0.0,1.0
can you tell me where my luggage is i was on flight 1644 sna to dfw and my flight to mke was cancelled flightled,0.0,1.0
its gtsvyb it says its cancelled flightled when i try to check,0.0,1.0
thank you they are processing my refund,1.0,0.0
thats good,0.0,1.0
us 728feb 21 unprofessional,0.0,1.0
thanks for asking on second plane after maintenance issue,1.0,0.0
hey ho its not me losing any money only you just next make sure you stick to the flyers rights booklet,0.0,1.0
please dm me,0.0,0.0
trying for 20 hrs to reach agent must make change that cant be done on web by 1159 pst had to cancelled flight revs ystday,0.0,1.0
great job and great service in and out of sdf this weekend during the winter storm,1.0,0.0
please get it together and find my husbands luggage youre ruining his ski trip to aspen 3rd day no luggage,0.0,1.0
but dont you worry  took good care of me your loss,0.0,1.0
welcome anyone who works in those conditions deserves a thank you even though i am other side of atlantic lol xx,1.0,0.0
could you check if there is swu typo in last post space on aa199 mxpjfk feb 28th thanks,0.0,0.0
could you check if there is svu space on aa199 mxpjfk feb 28th thanks,0.0,0.0
thanks gang mind if i ask,1.0,0.0
sure is whats more frustrating is being stranded at the airport with our fate in your hands,0.0,1.0
thanks for telling me my flight got cancelled flightled when it wasnt now i have a missing luggage because of you thanks fam,0.0,1.0
yes i have thanks,1.0,0.0
77min still on hold to chg award travel sorrynotsorry,0.0,1.0
your people on the phone cant see those and to have it be over 800 difference thats a poor process then,0.0,1.0
i got a new reservation for tomorrow thanks,1.0,0.0
i have a couple questions for you,0.0,0.0
is my friends flight 386 from jax to dfw cancelled flighted,0.0,0.0
still not taking calls    storm ended 2 days ago be like pats and doyourjob,0.0,1.0
90 dollar rt ticket to chicago yes,1.0,0.0
lets all have a extraordinary week and make it a year to remember goingforgreat 2015 thanks so much american airlines,1.0,0.0
not helpful,0.0,1.0
you expect us to spend our hard earn  to fly and make exceptions when you have extra call volume,0.0,1.0
but my friend was told she was able to use her credit with the airline towards one of my flights,0.0,0.0
hour and a half after landing bags are finally trickling off httptco4kbtzvju3b,0.0,1.0
well you spelled my name wrong,0.0,0.0
2 hours now  no im not patient  why dont you have a call back feature or pay someone to answer the phone,0.0,1.0
please do something about boarding at dca 35x many delays  buses to planes on tarmac despite empty gates disorganized mess,0.0,1.0
no standby line update online or on app either is troubling,0.0,1.0
no had to cancelled flight my trip instead of a 25 future trip voucher,0.0,1.0
unbelievable that i cannot even wait on hold to speak to a human being to resolve my issue the system simply hangs up,0.0,1.0
thanks to your airline i now have a ruined bag and you refuse to do anything about it,0.0,1.0
4 open kiosks for priority with no line and only 4 open for main check in for 80100 ppl,0.0,1.0
i have the app  after my nonsense flight cancelled flightation yesterday i wasnt able to use the app or kiosk today hour long line,0.0,1.0
thank u did reach out to both and have not had a response yet lost and found goes straight to vm,0.0,1.0
bag has not yet been located again,0.0,1.0
next time fly southwest,0.0,1.0
still on hold way to suck,0.0,1.0
kudos to the crew of flt 167 today specially to carlton loved your new 767300 keep up the good work aa,1.0,0.0
are flights leaving dallas right now in maui trying to figure out how delayed flight 7 is going to be,0.0,1.0
get me outta here,0.0,1.0
just tried calling got a high call volume at this moment message and then it said goodbye and hung up,0.0,1.0
really appreciate the great customer service one of your service agents just hung up on me when asking legitimate questions,0.0,1.0
dont they already know   isnt everyone sharing how nasty the food is its not even close to decent,0.0,1.0
thank you its much appreciated we have been on the plane for 90 min now at the gate,1.0,0.0
did you guys get rid of the functionality on httptcor1oqaveo7i to put a reservation on hold for 24 hours i dont see it,0.0,1.0
on hold since 5am when no one can get to the airport,0.0,1.0
all of the nicest people in the world work at admirals clubs gladys in san juan es mi amiga,1.0,0.0
due to road conditions,0.0,0.0
i was going to change it to tomorrow because i am concerned if the fllight does make i wont be able to leave the airport   12,0.0,0.0
i love very much your planes,1.0,0.0
so if your genuine,0.0,1.0
how can i get a flight change while in the air delays causing a missed connection again there is 1 seat for late flightr,0.0,1.0
i think 2 weeks of waiting is more than enough time for you to contact me  this is why you lose customers,0.0,1.0
way to suck at customer service,0.0,1.0
umm unexpected unexpected meaning you guys didnt know you had a major staff shortage,0.0,1.0
also do you have any way to speak to someone on the phone your 1800  has been hanging up on me all day,0.0,1.0
sfo natt the agent who helped me really did an awesome job,1.0,0.0
i paid seat upgrade b4 the severe weather  got booked on another flight but did not get upgrade was calling to inquire help,0.0,1.0
well done all of you xx,1.0,0.0
thanks having issues checking in for flight,1.0,0.0
you dont care about keeping your customers safe or at least you didnt care about my sister,0.0,1.0
maybe you should stop tweeting and start calling or make it available for people to wait onhold instead of hanging up on us,0.0,1.0
when will callers from the east coast be able to speak to an actual human for reservation support all agents busy call late flightr,0.0,1.0
my father loved working for you as well as panam,1.0,0.0
249 ewr  dfw is now stopping bna to refuel 4 bad weather are you just trying to get the plane closer 2 dfw then cancelled flight on us,0.0,1.0
is there something wrong with the website no matter what flight i select,0.0,1.0
now youre sending a gate agent to talk to us joke of an airline thanks for ruining my vacation neverflyaaagain,0.0,1.0
cxl flight rebooked 2 pax no problems thank you and everyone at aa for helping us all out,1.0,0.0
we have been sitting on the plane for over an hour unacceptable you have a complete disregard for customer service,0.0,1.0
i wrote down the evoucher number i got rid of the voucher when i purchased air fair,0.0,0.0
only fluctuated because aa took 2 hrs to call me backended up paying extra in us so above statement not true,0.0,1.0
when did american airlines start flying to and from siberia wait,0.0,0.0
followback,0.0,0.0
hahaha meanwhile in russia,0.0,0.0
thanks for keeping us safe,1.0,0.0
there was no one from aa at the woase2015 event,0.0,1.0
is that the record locator,0.0,0.0
you keep returning my call and hanging up when i answer help reflight booking problems a flight,0.0,1.0
been calling for over 24hrs now and getting no where but told to call back by the automated system is extremely frustrating,0.0,1.0
just sad that even after spending so much on tickets all i wanted was for my wife to still go with her sister and no help,0.0,1.0
you can help by now finding my baggage  reply to me asap with who i can direct details to,0.0,1.0
no prebook flight for wifes 40th bday in no i recently have had surgery and cant travel wont let another go in my place,0.0,0.0
4hrs late flightr i get a call back,0.0,1.0
my pleasure,1.0,0.0
your team rebooked my cancelled flightled aa flight on a different airline new airline has no such flight booking problems flight is this evening,0.0,1.0
why have i been on hold for almost 3 hours this is ridiculous,0.0,1.0
i dont like making a scene but this hasnt been addressed properly please have them do that,0.0,1.0
thank you for all the help  p you guys are the best  americanairlines americanair,1.0,0.0
hello any one out there  have you forgotten me   i need a  luggage  for ba  your dropping the ball here,0.0,1.0
am on hold for the 2nd time today need help with confirming the new flights you arranged for me can you expedite this,0.0,1.0
served the nastiest food ive ever seen yesterdayrubber chicken in slime the entire cabin sent their food backfas can confirm,0.0,1.0
terrible response how about someone picking up the phone and calling meit is now 49 hours with no luggage,0.0,1.0
how can i when system always hangs up on me,0.0,1.0
exceptional customer service from aa  my misplaced item was waiting for me at checkin followed by a smooth flight thank you,1.0,0.0
in line at sfo customer service is rude,0.0,1.0
help attempting to cancelled flight a flight but cant get thru 800 number call gets dropped when saying agent flight is 224,0.0,1.0
okay i just sent it,0.0,0.0
dont bother trying to get anywhere with their customer service team either as take 2 months and counting to reply,0.0,1.0
30 minutes since landing  flight 1531 from miami and no luggage whats the delay,0.0,1.0
got it,0.0,1.0
define sincerely your actions do not reflect what youre saying in a poor attempt to redeem yourselves on social media,0.0,1.0
id like to explore both options,0.0,0.0
americanview,0.0,0.0
will award me 50,1.0,0.0
follows the talent pm of bdsm porn site httptcouqgw6qsffu new economy dungeon class coming httptcopl9sop5ihu,0.0,1.0
who is the next stop after customer service,0.0,1.0
you said this last time it doesnt take 6 weeks to reply to an email,0.0,1.0
sure,1.0,0.0
i need some help my record locator is bringing up two different flights in your system one op by aa amp one from us airways,0.0,0.0
im trying to make a reservation with a lt 2 year old lap child dont see any option online how do i proceed with reservation,0.0,1.0
45min wait to get deiced in tulsanot good servicelooks like everyone will miss connections,0.0,1.0
my flight 1337 is cancelled flightled  can you let me know what my new flight info is,0.0,1.0
why would you sell seats for a 7 hour flight with half of the legroom occupied by an escape raft httptcodtheyofxrb,0.0,1.0
dmed back,0.0,0.0
yessir rt   good morning,0.0,0.0
my flight through dallas was cancelled flightled and i talked to reservations agent and got a new flight but have not received an email,0.0,1.0
last flight ever on aa you botched this weather delay to the point of absurdity id pay more to fly,0.0,1.0
id be happy to hold on the phone,0.0,1.0
trying desperately to rebook my moms flight waited 10 hours for callback,0.0,1.0
thanks but dont understand why they couldnt have used the tug at the next gate over,0.0,1.0
that will be the third time i have been called by 8004337300 an hung on before anyone speaks what do i do now,0.0,1.0
now the second flight i was put on was cancelled flightled with no explanation missed my first meetingoutraged,0.0,1.0
how clueless is aa been waiting to hear for 25 weeks about a refund from a cancelled flightled flight amp been on hold now for 1hr 49min,0.0,1.0
fantastic thanks again for coming thru with great customer service,1.0,0.0
no we departed 24 hours late flightr,0.0,1.0
dont require us to memorize a fiveword phrase and remember it after we hear another six million options,0.0,1.0
2 months and still no exec platinum member cards what gives,0.0,1.0
for the love of all that is holy,0.0,1.0
you can tweet but not call youre like a bad boyfriend,0.0,1.0
its really the small thingsthe detailsthat make an excellent experience or a really irritating one,1.0,0.0
thanks great stuff i can only imagine how jammed everything is,1.0,0.0
trying to speak with an agent about my flight to london tonight but cant get anyone from aa  can you help,0.0,1.0
ive been trying to reach your customer service for two days i have received zero response never traveling aa again,0.0,1.0
6 hours to get backs back after being sat on a plane for 4 hours to have flight cancelled flightled with only one small drink,0.0,1.0
except you arent working with her  youve done nothing to help,0.0,1.0
need help on a reservation can you follow so that i can dm details thanks,0.0,0.0
you need to have a look at your handling of flight 106 and 104 company of yours size should have protocols in place to help,0.0,1.0
literally just stopped allowing people to wait in line for customer service incredible from worst to no customer service,0.0,1.0
weve 15 official complaints signed by americanairlines lima supervisor customer relations pls compensate 4 the 10hour delay,0.0,1.0
i need to rebook and i cannot get an agent can you help,0.0,1.0
back in uk now no thanks to your staff that wouldnt me or the other passengers stranded just laughed at us,0.0,1.0
followed i tried to  record locator number,0.0,1.0
well if you wont let me handle my reservationchange online,0.0,1.0
yay,1.0,0.0
received an email requesting i call about a res but i keep getting kicked off of your phone system help,0.0,1.0
need help changing a flight please dm,0.0,0.0
flight cancelled flightled and was trying to reschedule but 800 number just says to call back,0.0,1.0
will my us air points now be combined with yours,0.0,0.0
and feel free to email me mikehertz7  dont worry,0.0,1.0
research buddy read my previous tweets and get some context,0.0,0.0
you have said the same thing to me over and over again but phrased differently how about some actual help,0.0,1.0
because your planes toilet wasnt working and they needed gas this is flight 1081 leaving dulles going to lax do some,0.0,1.0
youre not finding it bc   rebooked us on your airline when they realized they couldnt get us home  and were at ord,0.0,1.0
is 2513 and 1555 on time or cancelled flightled,0.0,0.0
boarded flight 2334 at 830am  now 1140  still sitting on runway  lots o fun,0.0,1.0
funny you should say that i have been monitoring since january 1st no change in availability fakeawards luvisbetter,0.0,1.0
would it be possible to change my flight on your website many thanks,0.0,0.0
flight home cancelled flightled today  any way we can get another flight to nyc from texas 4 hour wait for a call back from airline,0.0,1.0
i totally agree  you get the automatic phone attendent that goes no where and hangs up  lousy service,0.0,1.0
this receipt doesnt show the evoucher value nor does it mention having used an evoucher,0.0,0.0
ive been trying to call your reservations desk for past 12 hours and cant get through  this is not what i expected,0.0,1.0
customer service is terriblebeen waiting 6 weeks for a reply to an email not helpful at all and keep brushing off problems,0.0,1.0
its taken care of already ive come to expect this level of horrible service from you time and time again,0.0,1.0
why am i not being given a callback option why has this service been turned off,0.0,1.0
i was flying today to mty mex at 930am but still appear cancelled flight,0.0,1.0
you didnt call,0.0,1.0
ok we will probably cancelled flight our flights then,0.0,1.0
thats what i am hoping for,0.0,0.0
make that 7hours now,0.0,1.0
me too despite the chaos,1.0,0.0
