text,pos,neg
drunk,0.0,1.0
drunkard,0.0,1.0
drunken,0.0,1.0
dubious,0.0,1.0
dubiously,0.0,1.0
dubitable,0.0,1.0
dud,0.0,1.0
dull,0.0,1.0
dullard,0.0,1.0
dumb,0.0,1.0
dumbfound,0.0,1.0
dump,0.0,1.0
dumped,0.0,1.0
dumping,0.0,1.0
dumps,0.0,1.0
dunce,0.0,1.0
dungeon,0.0,1.0
dungeons,0.0,1.0
dupe,0.0,1.0
dust,0.0,1.0
dusty,0.0,1.0
dwindling,0.0,1.0
dying,0.0,1.0
earsplitting,0.0,1.0
eccentric,0.0,1.0
eccentricity,0.0,1.0
effigy,0.0,1.0
effrontery,0.0,1.0
egocentric,0.0,1.0
egomania,0.0,1.0
egotism,0.0,1.0
egotistical,0.0,1.0
egotistically,0.0,1.0
egregious,0.0,1.0
egregiously,0.0,1.0
electionrigger,0.0,1.0
elimination,0.0,1.0
emaciated,0.0,1.0
emasculate,0.0,1.0
embarrass,0.0,1.0
embarrassing,0.0,1.0
embarrassingly,0.0,1.0
embarrassment,0.0,1.0
embattled,0.0,1.0
embroil,0.0,1.0
embroiled,0.0,1.0
embroilment,0.0,1.0
emergency,0.0,1.0
emphatic,0.0,1.0
emphatically,0.0,1.0
emptiness,0.0,1.0
encroach,0.0,1.0
encroachment,0.0,1.0
endanger,0.0,1.0
enemies,0.0,1.0
enemy,0.0,1.0
enervate,0.0,1.0
enfeeble,0.0,1.0
enflame,0.0,1.0
engulf,0.0,1.0
enjoin,0.0,1.0
enmity,0.0,1.0
enrage,0.0,1.0
enraged,0.0,1.0
enraging,0.0,1.0
enslave,0.0,1.0
entangle,0.0,1.0
entanglement,0.0,1.0
entrap,0.0,1.0
entrapment,0.0,1.0
envious,0.0,1.0
enviously,0.0,1.0
enviousness,0.0,1.0
epidemic,0.0,1.0
equivocal,0.0,1.0
erase,0.0,1.0
erode,0.0,1.0
erodes,0.0,1.0
erosion,0.0,1.0
err,0.0,1.0
errant,0.0,1.0
erratic,0.0,1.0
erratically,0.0,1.0
erroneous,0.0,1.0
erroneously,0.0,1.0
error,0.0,1.0
errors,0.0,1.0
eruptions,0.0,1.0
escapade,0.0,1.0
eschew,0.0,1.0
estranged,0.0,1.0
evade,0.0,1.0
evasion,0.0,1.0
evasive,0.0,1.0
evil,0.0,1.0
evildoer,0.0,1.0
evils,0.0,1.0
eviscerate,0.0,1.0
exacerbate,0.0,1.0
exagerate,0.0,1.0
exagerated,0.0,1.0
exagerates,0.0,1.0
exaggerate,0.0,1.0
exaggeration,0.0,1.0
exasperate,0.0,1.0
exasperated,0.0,1.0
exasperating,0.0,1.0
exasperatingly,0.0,1.0
exasperation,0.0,1.0
excessive,0.0,1.0
excessively,0.0,1.0
exclusion,0.0,1.0
excoriate,0.0,1.0
excruciating,0.0,1.0
excruciatingly,0.0,1.0
excuse,0.0,1.0
excuses,0.0,1.0
execrate,0.0,1.0
exhaust,0.0,1.0
exhausted,0.0,1.0
exhaustion,0.0,1.0
exhausts,0.0,1.0
exhorbitant,0.0,1.0
exhort,0.0,1.0
exile,0.0,1.0
exorbitant,0.0,1.0
exorbitantance,0.0,1.0
exorbitantly,0.0,1.0
expel,0.0,1.0
expensive,0.0,1.0
expire,0.0,1.0
expired,0.0,1.0
explode,0.0,1.0
exploit,0.0,1.0
exploitation,0.0,1.0
explosive,0.0,1.0
expropriate,0.0,1.0
expropriation,0.0,1.0
expulse,0.0,1.0
expunge,0.0,1.0
exterminate,0.0,1.0
extermination,0.0,1.0
extinguish,0.0,1.0
extort,0.0,1.0
extortion,0.0,1.0
extraneous,0.0,1.0
extravagance,0.0,1.0
extravagant,0.0,1.0
extravagantly,0.0,1.0
extremism,0.0,1.0
extremist,0.0,1.0
extremists,0.0,1.0
eyesore,0.0,1.0
fk,0.0,1.0
fabricate,0.0,1.0
fabrication,0.0,1.0
facetious,0.0,1.0
facetiously,0.0,1.0
fail,0.0,1.0
failed,0.0,1.0
failing,0.0,1.0
fails,0.0,1.0
failure,0.0,1.0
failures,0.0,1.0
faint,0.0,1.0
fainthearted,0.0,1.0
faithless,0.0,1.0
fake,0.0,1.0
fall,0.0,1.0
fallacies,0.0,1.0
fallacious,0.0,1.0
fallaciously,0.0,1.0
fallaciousness,0.0,1.0
fallacy,0.0,1.0
fallen,0.0,1.0
falling,0.0,1.0
fallout,0.0,1.0
falls,0.0,1.0
false,0.0,1.0
falsehood,0.0,1.0
falsely,0.0,1.0
falsify,0.0,1.0
falter,0.0,1.0
faltered,0.0,1.0
famine,0.0,1.0
famished,0.0,1.0
fanatic,0.0,1.0
fanatical,0.0,1.0
fanatically,0.0,1.0
fanaticism,0.0,1.0
fanatics,0.0,1.0
fanciful,0.0,1.0
farfetched,0.0,1.0
farce,0.0,1.0
farcical,0.0,1.0
farcicalyetprovocative,0.0,1.0
farcically,0.0,1.0
fascism,0.0,1.0
fascist,0.0,1.0
fastidious,0.0,1.0
fastidiously,0.0,1.0
fastuous,0.0,1.0
fat,0.0,1.0
fatcat,0.0,1.0
fatcats,0.0,1.0
fatal,0.0,1.0
fatalistic,0.0,1.0
fatalistically,0.0,1.0
fatally,0.0,1.0
fateful,0.0,1.0
fatefully,0.0,1.0
fathomless,0.0,1.0
fatigue,0.0,1.0
fatigued,0.0,1.0
fatique,0.0,1.0
fatty,0.0,1.0
fatuity,0.0,1.0
fatuous,0.0,1.0
fatuously,0.0,1.0
fault,0.0,1.0
faults,0.0,1.0
faulty,0.0,1.0
fawningly,0.0,1.0
faze,0.0,1.0
fear,0.0,1.0
fearful,0.0,1.0
fearfully,0.0,1.0
fears,0.0,1.0
fearsome,0.0,1.0
feckless,0.0,1.0
feeble,0.0,1.0
feeblely,0.0,1.0
feebleminded,0.0,1.0
feign,0.0,1.0
feint,0.0,1.0
fell,0.0,1.0
felon,0.0,1.0
felonious,0.0,1.0
ferociously,0.0,1.0
ferocity,0.0,1.0
fetid,0.0,1.0
fever,0.0,1.0
feverish,0.0,1.0
fevers,0.0,1.0
fiasco,0.0,1.0
fib,0.0,1.0
fibber,0.0,1.0
fickle,0.0,1.0
fiction,0.0,1.0
fictional,0.0,1.0
fictitious,0.0,1.0
fidget,0.0,1.0
fidgety,0.0,1.0
fiend,0.0,1.0
fiendish,0.0,1.0
fierce,0.0,1.0
figurehead,0.0,1.0
filth,0.0,1.0
filthy,0.0,1.0
finagle,0.0,1.0
finicky,0.0,1.0
fissures,0.0,1.0
fist,0.0,1.0
flabbergast,0.0,1.0
flabbergasted,0.0,1.0
flagging,0.0,1.0
flagrant,0.0,1.0
flagrantly,0.0,1.0
flair,0.0,1.0
flairs,0.0,1.0
flak,0.0,1.0
flake,0.0,1.0
flakey,0.0,1.0
flakieness,0.0,1.0
flaking,0.0,1.0
flaky,0.0,1.0
flare,0.0,1.0
flares,0.0,1.0
flareup,0.0,1.0
flareups,0.0,1.0
flatout,0.0,1.0
flaunt,0.0,1.0
flaw,0.0,1.0
flawed,0.0,1.0
flaws,0.0,1.0
flee,0.0,1.0
fleed,0.0,1.0
fleeing,0.0,1.0
fleer,0.0,1.0
flees,0.0,1.0
fleeting,0.0,1.0
flicering,0.0,1.0
flicker,0.0,1.0
flickering,0.0,1.0
flickers,0.0,1.0
flighty,0.0,1.0
flimflam,0.0,1.0
flimsy,0.0,1.0
flirt,0.0,1.0
flirty,0.0,1.0
floored,0.0,1.0
flounder,0.0,1.0
floundering,0.0,1.0
flout,0.0,1.0
fluster,0.0,1.0
foe,0.0,1.0
fool,0.0,1.0
fooled,0.0,1.0
foolhardy,0.0,1.0
foolish,0.0,1.0
foolishly,0.0,1.0
foolishness,0.0,1.0
forbid,0.0,1.0
forbidden,0.0,1.0
forbidding,0.0,1.0
forceful,0.0,1.0
foreboding,0.0,1.0
forebodingly,0.0,1.0
forfeit,0.0,1.0
forged,0.0,1.0
forgetful,0.0,1.0
forgetfully,0.0,1.0
forgetfulness,0.0,1.0
forlorn,0.0,1.0
forlornly,0.0,1.0
forsake,0.0,1.0
forsaken,0.0,1.0
forswear,0.0,1.0
foul,0.0,1.0
foully,0.0,1.0
foulness,0.0,1.0
fractious,0.0,1.0
fractiously,0.0,1.0
fracture,0.0,1.0
fragile,0.0,1.0
fragmented,0.0,1.0
frail,0.0,1.0
frantic,0.0,1.0
frantically,0.0,1.0
franticly,0.0,1.0
fraud,0.0,1.0
fraudulent,0.0,1.0
fraught,0.0,1.0
frazzle,0.0,1.0
frazzled,0.0,1.0
freak,0.0,1.0
freaking,0.0,1.0
freakish,0.0,1.0
freakishly,0.0,1.0
freaks,0.0,1.0
freeze,0.0,1.0
freezes,0.0,1.0
freezing,0.0,1.0
frenetic,0.0,1.0
frenetically,0.0,1.0
frenzied,0.0,1.0
frenzy,0.0,1.0
fret,0.0,1.0
fretful,0.0,1.0
frets,0.0,1.0
friction,0.0,1.0
frictions,0.0,1.0
fried,0.0,1.0
friggin,0.0,1.0
frigging,0.0,1.0
fright,0.0,1.0
frighten,0.0,1.0
frightening,0.0,1.0
frighteningly,0.0,1.0
frightful,0.0,1.0
frightfully,0.0,1.0
frigid,0.0,1.0
frost,0.0,1.0
frown,0.0,1.0
froze,0.0,1.0
frozen,0.0,1.0
fruitless,0.0,1.0
fruitlessly,0.0,1.0
frustrate,0.0,1.0
frustrated,0.0,1.0
frustrates,0.0,1.0
frustrating,0.0,1.0
frustratingly,0.0,1.0
frustration,0.0,1.0
frustrations,0.0,1.0
fuck,0.0,1.0
fucking,0.0,1.0
fudge,0.0,1.0
fugitive,0.0,1.0
fullblown,0.0,1.0
fulminate,0.0,1.0
fumble,0.0,1.0
fume,0.0,1.0
fumes,0.0,1.0
fundamentalism,0.0,1.0
funky,0.0,1.0
funnily,0.0,1.0
funny,0.0,1.0
furious,0.0,1.0
furiously,0.0,1.0
furor,0.0,1.0
fury,0.0,1.0
fuss,0.0,1.0
fussy,0.0,1.0
fustigate,0.0,1.0
fusty,0.0,1.0
futile,0.0,1.0
futilely,0.0,1.0
futility,0.0,1.0
fuzzy,0.0,1.0
gabble,0.0,1.0
gaff,0.0,1.0
gaffe,0.0,1.0
gainsay,0.0,1.0
gainsayer,0.0,1.0
gall,0.0,1.0
galling,0.0,1.0
gallingly,0.0,1.0
galls,0.0,1.0
gangster,0.0,1.0
gape,0.0,1.0
garbage,0.0,1.0
garish,0.0,1.0
gasp,0.0,1.0
gauche,0.0,1.0
gaudy,0.0,1.0
gawk,0.0,1.0
gawky,0.0,1.0
geezer,0.0,1.0
genocide,0.0,1.0
getrich,0.0,1.0
ghastly,0.0,1.0
ghetto,0.0,1.0
ghosting,0.0,1.0
gibber,0.0,1.0
gibberish,0.0,1.0
gibe,0.0,1.0
giddy,0.0,1.0
gimmick,0.0,1.0
gimmicked,0.0,1.0
gimmicking,0.0,1.0
gimmicks,0.0,1.0
gimmicky,0.0,1.0
glare,0.0,1.0
glaringly,0.0,1.0
glib,0.0,1.0
glibly,0.0,1.0
glitch,0.0,1.0
glitches,0.0,1.0
gloatingly,0.0,1.0
gloom,0.0,1.0
gloomy,0.0,1.0
glower,0.0,1.0
glum,0.0,1.0
glut,0.0,1.0
gnawing,0.0,1.0
goad,0.0,1.0
goading,0.0,1.0
godawful,0.0,1.0
goof,0.0,1.0
goofy,0.0,1.0
goon,0.0,1.0
gossip,0.0,1.0
graceless,0.0,1.0
gracelessly,0.0,1.0
graft,0.0,1.0
grainy,0.0,1.0
grapple,0.0,1.0
grate,0.0,1.0
grating,0.0,1.0
gravely,0.0,1.0
greasy,0.0,1.0
greed,0.0,1.0
greedy,0.0,1.0
grief,0.0,1.0
grievance,0.0,1.0
grievances,0.0,1.0
grieve,0.0,1.0
grieving,0.0,1.0
grievous,0.0,1.0
grievously,0.0,1.0
grim,0.0,1.0
grimace,0.0,1.0
grind,0.0,1.0
gripe,0.0,1.0
gripes,0.0,1.0
grisly,0.0,1.0
gritty,0.0,1.0
gross,0.0,1.0
grossly,0.0,1.0
grotesque,0.0,1.0
grouch,0.0,1.0
grouchy,0.0,1.0
groundless,0.0,1.0
grouse,0.0,1.0
growl,0.0,1.0
grudge,0.0,1.0
grudges,0.0,1.0
grudging,0.0,1.0
grudgingly,0.0,1.0
gruesome,0.0,1.0
gruesomely,0.0,1.0
gruff,0.0,1.0
grumble,0.0,1.0
grumpier,0.0,1.0
grumpiest,0.0,1.0
grumpily,0.0,1.0
grumpish,0.0,1.0
grumpy,0.0,1.0
guile,0.0,1.0
guilt,0.0,1.0
guiltily,0.0,1.0
guilty,0.0,1.0
gullible,0.0,1.0
gutless,0.0,1.0
gutter,0.0,1.0
hack,0.0,1.0
hacks,0.0,1.0
haggard,0.0,1.0
haggle,0.0,1.0
hairloss,0.0,1.0
halfhearted,0.0,1.0
halfheartedly,0.0,1.0
hallucinate,0.0,1.0
hallucination,0.0,1.0
hamper,0.0,1.0
hampered,0.0,1.0
handicapped,0.0,1.0
hang,0.0,1.0
hangs,0.0,1.0
haphazard,0.0,1.0
hapless,0.0,1.0
harangue,0.0,1.0
harass,0.0,1.0
harassed,0.0,1.0
harasses,0.0,1.0
harassment,0.0,1.0
harboring,0.0,1.0
harbors,0.0,1.0
hard,0.0,1.0
hardhit,0.0,1.0
hardline,0.0,1.0
hardliner,0.0,1.0
hardball,0.0,1.0
harden,0.0,1.0
hardened,0.0,1.0
hardheaded,0.0,1.0
hardhearted,0.0,1.0
hardliners,0.0,1.0
hardship,0.0,1.0
hardships,0.0,1.0
harm,0.0,1.0
harmed,0.0,1.0
harmful,0.0,1.0
harms,0.0,1.0
harpy,0.0,1.0
harridan,0.0,1.0
harried,0.0,1.0
harrow,0.0,1.0
harsh,0.0,1.0
harshly,0.0,1.0
hasseling,0.0,1.0
hassle,0.0,1.0
hassled,0.0,1.0
hassles,0.0,1.0
haste,0.0,1.0
hastily,0.0,1.0
hasty,0.0,1.0
hate,0.0,1.0
hated,0.0,1.0
hateful,0.0,1.0
hatefully,0.0,1.0
hatefulness,0.0,1.0
hater,0.0,1.0
haters,0.0,1.0
hates,0.0,1.0
hating,0.0,1.0
hatred,0.0,1.0
haughtily,0.0,1.0
haughty,0.0,1.0
haunt,0.0,1.0
haunting,0.0,1.0
havoc,0.0,1.0
hawkish,0.0,1.0
haywire,0.0,1.0
hazard,0.0,1.0
hazardous,0.0,1.0
haze,0.0,1.0
hazy,0.0,1.0
headaches,0.0,1.0
headache,0.0,1.0
heartbreaker,0.0,1.0
heartbreaking,0.0,1.0
heartbreakingly,0.0,1.0
heartless,0.0,1.0
heathen,0.0,1.0
heavyhanded,0.0,1.0
heavyhearted,0.0,1.0
heck,0.0,1.0
heckle,0.0,1.0
heckled,0.0,1.0
heckles,0.0,1.0
hectic,0.0,1.0
hedge,0.0,1.0
hedonistic,0.0,1.0
heedless,0.0,1.0
hefty,0.0,1.0
hegemonism,0.0,1.0
hegemonistic,0.0,1.0
hegemony,0.0,1.0
heinous,0.0,1.0
hell,0.0,1.0
hellbent,0.0,1.0
hellion,0.0,1.0
hells,0.0,1.0
helpless,0.0,1.0
helplessly,0.0,1.0
helplessness,0.0,1.0
heresy,0.0,1.0
heretic,0.0,1.0
heretical,0.0,1.0
hesitant,0.0,1.0
hestitant,0.0,1.0
hideous,0.0,1.0
hideously,0.0,1.0
hideousness,0.0,1.0
highpriced,0.0,1.0
hiliarious,0.0,1.0
hinder,0.0,1.0
hindrance,0.0,1.0
hiss,0.0,1.0
hissed,0.0,1.0
hissing,0.0,1.0
hohum,0.0,1.0
hoard,0.0,1.0
hoax,0.0,1.0
hobble,0.0,1.0
hogs,0.0,1.0
hollow,0.0,1.0
hoodium,0.0,1.0
hoodwink,0.0,1.0
hooligan,0.0,1.0
hopeless,0.0,1.0
hopelessly,0.0,1.0
hopelessness,0.0,1.0
horde,0.0,1.0
horrendous,0.0,1.0
horrendously,0.0,1.0
horrible,0.0,1.0
horrid,0.0,1.0
horrific,0.0,1.0
horrified,0.0,1.0
horrifies,0.0,1.0
horrify,0.0,1.0
horrifying,0.0,1.0
horrifys,0.0,1.0
hostage,0.0,1.0
hostile,0.0,1.0
hostilities,0.0,1.0
hostility,0.0,1.0
hotbeds,0.0,1.0
hothead,0.0,1.0
hotheaded,0.0,1.0
hothouse,0.0,1.0
hubris,0.0,1.0
huckster,0.0,1.0
hum,0.0,1.0
humid,0.0,1.0
humiliate,0.0,1.0
humiliating,0.0,1.0
humiliation,0.0,1.0
humming,0.0,1.0
hung,0.0,1.0
hurt,0.0,1.0
hurted,0.0,1.0
hurtful,0.0,1.0
hurting,0.0,1.0
hurts,0.0,1.0
hustler,0.0,1.0
hype,0.0,1.0
hypocricy,0.0,1.0
hypocrisy,0.0,1.0
hypocrite,0.0,1.0
hypocrites,0.0,1.0
hypocritical,0.0,1.0
hypocritically,0.0,1.0
hysteria,0.0,1.0
hysteric,0.0,1.0
hysterical,0.0,1.0
hysterically,0.0,1.0
hysterics,0.0,1.0
idiocies,0.0,1.0
idiocy,0.0,1.0
idiot,0.0,1.0
idiotic,0.0,1.0
idiotically,0.0,1.0
idiots,0.0,1.0
idle,0.0,1.0
ignoble,0.0,1.0
ignominious,0.0,1.0
ignominiously,0.0,1.0
ignominy,0.0,1.0
ignorance,0.0,1.0
ignorant,0.0,1.0
ignore,0.0,1.0
illadvised,0.0,1.0
illconceived,0.0,1.0
illdefined,0.0,1.0
illdesigned,0.0,1.0
illfated,0.0,1.0
illfavored,0.0,1.0
illformed,0.0,1.0
illmannered,0.0,1.0
illnatured,0.0,1.0
illsorted,0.0,1.0
illtempered,0.0,1.0
illtreated,0.0,1.0
illtreatment,0.0,1.0
illusage,0.0,1.0
illused,0.0,1.0
illegal,0.0,1.0
illegally,0.0,1.0
illegitimate,0.0,1.0
illicit,0.0,1.0
illiterate,0.0,1.0
illness,0.0,1.0
illogic,0.0,1.0
illogical,0.0,1.0
illogically,0.0,1.0
illusion,0.0,1.0
illusions,0.0,1.0
illusory,0.0,1.0
imaginary,0.0,1.0
imbalance,0.0,1.0
imbecile,0.0,1.0
imbroglio,0.0,1.0
immaterial,0.0,1.0
immature,0.0,1.0
imminence,0.0,1.0
imminently,0.0,1.0
immobilized,0.0,1.0
immoderate,0.0,1.0
immoderately,0.0,1.0
immodest,0.0,1.0
immoral,0.0,1.0
immorality,0.0,1.0
immorally,0.0,1.0
immovable,0.0,1.0
impair,0.0,1.0
impaired,0.0,1.0
impasse,0.0,1.0
impatience,0.0,1.0
impatient,0.0,1.0
impatiently,0.0,1.0
impeach,0.0,1.0
impedance,0.0,1.0
impede,0.0,1.0
impediment,0.0,1.0
impending,0.0,1.0
impenitent,0.0,1.0
imperfect,0.0,1.0
imperfection,0.0,1.0
imperfections,0.0,1.0
imperfectly,0.0,1.0
imperialist,0.0,1.0
imperil,0.0,1.0
imperious,0.0,1.0
imperiously,0.0,1.0
impermissible,0.0,1.0
impersonal,0.0,1.0
impertinent,0.0,1.0
impetuous,0.0,1.0
impetuously,0.0,1.0
impiety,0.0,1.0
impinge,0.0,1.0
impious,0.0,1.0
implacable,0.0,1.0
implausible,0.0,1.0
implausibly,0.0,1.0
implicate,0.0,1.0
implication,0.0,1.0
implode,0.0,1.0
impolite,0.0,1.0
impolitely,0.0,1.0
impolitic,0.0,1.0
importunate,0.0,1.0
importune,0.0,1.0
impose,0.0,1.0
imposers,0.0,1.0
imposing,0.0,1.0
imposition,0.0,1.0
impossible,0.0,1.0
impossiblity,0.0,1.0
impossibly,0.0,1.0
impotent,0.0,1.0
impoverish,0.0,1.0
impoverished,0.0,1.0
impractical,0.0,1.0
imprecate,0.0,1.0
imprecise,0.0,1.0
imprecisely,0.0,1.0
imprecision,0.0,1.0
imprison,0.0,1.0
imprisonment,0.0,1.0
improbability,0.0,1.0
improbable,0.0,1.0
improbably,0.0,1.0
improper,0.0,1.0
improperly,0.0,1.0
impropriety,0.0,1.0
imprudence,0.0,1.0
imprudent,0.0,1.0
impudence,0.0,1.0
impudent,0.0,1.0
impudently,0.0,1.0
impugn,0.0,1.0
impulsive,0.0,1.0
impulsively,0.0,1.0
impunity,0.0,1.0
impure,0.0,1.0
impurity,0.0,1.0
inability,0.0,1.0
inaccuracies,0.0,1.0
inaccuracy,0.0,1.0
inaccurate,0.0,1.0
inaccurately,0.0,1.0
inaction,0.0,1.0
inactive,0.0,1.0
inadequacy,0.0,1.0
inadequate,0.0,1.0
inadequately,0.0,1.0
inadverent,0.0,1.0
inadverently,0.0,1.0
inadvisable,0.0,1.0
inadvisably,0.0,1.0
inane,0.0,1.0
inanely,0.0,1.0
inappropriate,0.0,1.0
inappropriately,0.0,1.0
inapt,0.0,1.0
inaptitude,0.0,1.0
inarticulate,0.0,1.0
inattentive,0.0,1.0
inaudible,0.0,1.0
incapable,0.0,1.0
incapably,0.0,1.0
incautious,0.0,1.0
incendiary,0.0,1.0
incense,0.0,1.0
incessant,0.0,1.0
incessantly,0.0,1.0
incite,0.0,1.0
incitement,0.0,1.0
incivility,0.0,1.0
inclement,0.0,1.0
incognizant,0.0,1.0
incoherence,0.0,1.0
incoherent,0.0,1.0
incoherently,0.0,1.0
incommensurate,0.0,1.0
incomparable,0.0,1.0
incomparably,0.0,1.0
incompatability,0.0,1.0
incompatibility,0.0,1.0
incompatible,0.0,1.0
incompetence,0.0,1.0
incompetent,0.0,1.0
incompetently,0.0,1.0
incomplete,0.0,1.0
incompliant,0.0,1.0
incomprehensible,0.0,1.0
incomprehension,0.0,1.0
inconceivable,0.0,1.0
inconceivably,0.0,1.0
incongruous,0.0,1.0
incongruously,0.0,1.0
inconsequent,0.0,1.0
inconsequential,0.0,1.0
inconsequentially,0.0,1.0
inconsequently,0.0,1.0
inconsiderate,0.0,1.0
inconsiderately,0.0,1.0
inconsistence,0.0,1.0
inconsistencies,0.0,1.0
inconsistency,0.0,1.0
inconsistent,0.0,1.0
inconsolable,0.0,1.0
inconsolably,0.0,1.0
inconstant,0.0,1.0
inconvenience,0.0,1.0
inconveniently,0.0,1.0
incorrect,0.0,1.0
incorrectly,0.0,1.0
incorrigible,0.0,1.0
incorrigibly,0.0,1.0
incredulous,0.0,1.0
incredulously,0.0,1.0
inculcate,0.0,1.0
indecency,0.0,1.0
indecent,0.0,1.0
indecently,0.0,1.0
indecision,0.0,1.0
indecisive,0.0,1.0
indecisively,0.0,1.0
indecorum,0.0,1.0
indefensible,0.0,1.0
indelicate,0.0,1.0
indeterminable,0.0,1.0
indeterminably,0.0,1.0
indeterminate,0.0,1.0
indifference,0.0,1.0
indifferent,0.0,1.0
indigent,0.0,1.0
indignant,0.0,1.0
indignantly,0.0,1.0
indignation,0.0,1.0
indignity,0.0,1.0
indiscernible,0.0,1.0
indiscreet,0.0,1.0
indiscreetly,0.0,1.0
indiscretion,0.0,1.0
indiscriminate,0.0,1.0
indiscriminately,0.0,1.0
indiscriminating,0.0,1.0
indistinguishable,0.0,1.0
indoctrinate,0.0,1.0
indoctrination,0.0,1.0
indolent,0.0,1.0
indulge,0.0,1.0
ineffective,0.0,1.0
ineffectively,0.0,1.0
ineffectiveness,0.0,1.0
ineffectual,0.0,1.0
ineffectually,0.0,1.0
ineffectualness,0.0,1.0
inefficacious,0.0,1.0
inefficacy,0.0,1.0
inefficiency,0.0,1.0
inefficient,0.0,1.0
inefficiently,0.0,1.0
inelegance,0.0,1.0
inelegant,0.0,1.0
ineligible,0.0,1.0
ineloquent,0.0,1.0
ineloquently,0.0,1.0
inept,0.0,1.0
ineptitude,0.0,1.0
ineptly,0.0,1.0
inequalities,0.0,1.0
inequality,0.0,1.0
inequitable,0.0,1.0
inequitably,0.0,1.0
inequities,0.0,1.0
inescapable,0.0,1.0
inescapably,0.0,1.0
inessential,0.0,1.0
inevitable,0.0,1.0
inevitably,0.0,1.0
inexcusable,0.0,1.0
inexcusably,0.0,1.0
inexorable,0.0,1.0
inexorably,0.0,1.0
inexperience,0.0,1.0
inexperienced,0.0,1.0
inexpert,0.0,1.0
inexpertly,0.0,1.0
inexpiable,0.0,1.0
inexplainable,0.0,1.0
inextricable,0.0,1.0
inextricably,0.0,1.0
infamous,0.0,1.0
infamously,0.0,1.0
infamy,0.0,1.0
infected,0.0,1.0
infection,0.0,1.0
infections,0.0,1.0
inferior,0.0,1.0
inferiority,0.0,1.0
infernal,0.0,1.0
infest,0.0,1.0
infested,0.0,1.0
infidel,0.0,1.0
infidels,0.0,1.0
infiltrator,0.0,1.0
infiltrators,0.0,1.0
infirm,0.0,1.0
inflame,0.0,1.0
inflammation,0.0,1.0
inflammatory,0.0,1.0
inflammed,0.0,1.0
inflated,0.0,1.0
inflationary,0.0,1.0
inflexible,0.0,1.0
inflict,0.0,1.0
infraction,0.0,1.0
infringe,0.0,1.0
infringement,0.0,1.0
infringements,0.0,1.0
infuriate,0.0,1.0
infuriated,0.0,1.0
infuriating,0.0,1.0
infuriatingly,0.0,1.0
inglorious,0.0,1.0
ingrate,0.0,1.0
ingratitude,0.0,1.0
inhibit,0.0,1.0
inhibition,0.0,1.0
inhospitable,0.0,1.0
inhospitality,0.0,1.0
inhuman,0.0,1.0
inhumane,0.0,1.0
inhumanity,0.0,1.0
inimical,0.0,1.0
inimically,0.0,1.0
iniquitous,0.0,1.0
iniquity,0.0,1.0
injudicious,0.0,1.0
injure,0.0,1.0
injurious,0.0,1.0
injury,0.0,1.0
injustice,0.0,1.0
injustices,0.0,1.0
innuendo,0.0,1.0
inoperable,0.0,1.0
inopportune,0.0,1.0
inordinate,0.0,1.0
inordinately,0.0,1.0
insane,0.0,1.0
insanely,0.0,1.0
insanity,0.0,1.0
insatiable,0.0,1.0
insecure,0.0,1.0
insecurity,0.0,1.0
insensible,0.0,1.0
insensitive,0.0,1.0
insensitively,0.0,1.0
insensitivity,0.0,1.0
insidious,0.0,1.0
insidiously,0.0,1.0
insignificance,0.0,1.0
insignificant,0.0,1.0
insignificantly,0.0,1.0
insincere,0.0,1.0
insincerely,0.0,1.0
insincerity,0.0,1.0
insinuate,0.0,1.0
insinuating,0.0,1.0
insinuation,0.0,1.0
insociable,0.0,1.0
insolence,0.0,1.0
insolent,0.0,1.0
insolently,0.0,1.0
insolvent,0.0,1.0
insouciance,0.0,1.0
instability,0.0,1.0
instable,0.0,1.0
instigate,0.0,1.0
instigator,0.0,1.0
instigators,0.0,1.0
insubordinate,0.0,1.0
insubstantial,0.0,1.0
insubstantially,0.0,1.0
insufferable,0.0,1.0
insufferably,0.0,1.0
insufficiency,0.0,1.0
insufficient,0.0,1.0
insufficiently,0.0,1.0
insular,0.0,1.0
insult,0.0,1.0
insulted,0.0,1.0
insulting,0.0,1.0
insultingly,0.0,1.0
insults,0.0,1.0
insupportable,0.0,1.0
insupportably,0.0,1.0
insurmountable,0.0,1.0
insurmountably,0.0,1.0
insurrection,0.0,1.0
intefere,0.0,1.0
inteferes,0.0,1.0
intense,0.0,1.0
interfere,0.0,1.0
interference,0.0,1.0
interferes,0.0,1.0
intermittent,0.0,1.0
interrupt,0.0,1.0
interruption,0.0,1.0
interruptions,0.0,1.0
intimidate,0.0,1.0
intimidating,0.0,1.0
intimidatingly,0.0,1.0
intimidation,0.0,1.0
intolerable,0.0,1.0
intolerablely,0.0,1.0
intolerance,0.0,1.0
intoxicate,0.0,1.0
intractable,0.0,1.0
intransigence,0.0,1.0
intransigent,0.0,1.0
intrude,0.0,1.0
intrusion,0.0,1.0
intrusive,0.0,1.0
inundate,0.0,1.0
inundated,0.0,1.0
invader,0.0,1.0
invalid,0.0,1.0
invalidate,0.0,1.0
invalidity,0.0,1.0
invasive,0.0,1.0
invective,0.0,1.0
inveigle,0.0,1.0
invidious,0.0,1.0
invidiously,0.0,1.0
invidiousness,0.0,1.0
invisible,0.0,1.0
involuntarily,0.0,1.0
involuntary,0.0,1.0
irascible,0.0,1.0
